Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Projects_Score,Participation_Score,Total_Score,Study_Hours_per_Week,Sleep_Hours_per_Night,Stress_Level (1-10),class
0.852370474,0.454909152,0.44105386,0.621924385,0.853770754,0.8096,0.832,0.648287798,0.46,0.04,0.777777778,1
0.341868374,0.775295883,0.618976155,0.471094219,0.631126225,0.2156,0.705,0.5080637,0.012,0.06,0,1
0.335067013,0.193032172,0.899783225,0.662532507,0.934186837,0.1538,0.315,0.486575484,0.472,0.36,0.555555556,0
0.985597119,0.562427071,0.330331833,0.956791358,0.590118024,0.4276,0.496,0.49298149,0.928,0.54,0,0
0.521704341,0.074679113,0.850258463,0.588717744,0.24064813,0.3838,0.944,0.503815507,0.096,0.32,0.777777778,1
0.140428086,0.348224704,0.093380023,0.065013003,0.215843169,0.9802,0.023,0.310601378,0.224,0.86,0.111111111,0
0.219443889,0.225870978,0.04168751,0.49289858,0.555911182,0.4562,0.794,0.288742288,0.716,0.16,0.777777778,0
0.481896379,0.718953159,0.504085376,0.9929986,0.906581316,0.861,0.252,0.743557469,0.296,0.36,0.333333333,1
0.042208442,0.490248375,0.059529765,0.387477495,0.072414483,0.888,0.185,0.353274368,0.764,0.48,0.222222222,0
0.462492498,0.751125188,0.392529598,0.593918784,0.604520904,0.1578,0.232,0.371930456,0.42,0.2,0.111111111,0
0.418883777,0.515419237,0.897115224,0.106621324,0.769953991,0.7154,0.06,0.599422336,0.796,0.3,0.333333333,1
0.779355871,0.086514419,0.24145406,0.141228246,0.115423085,0.2776,0.992,0.181143865,0.552,0.94,1,0
0.354870974,0.735455909,0.706186427,0.874774955,0.116823365,0.0948,0.87,0.517459176,0.084,0.52,1,1
0.982596519,0.833305551,0.302317826,0.300460092,0.366273255,0.8748,0.521,0.556142461,0.388,0.86,0.111111111,1
0.180636127,0.903650608,0.044855761,0.305461092,0.273854771,0.2924,0.715,0.299508873,0.332,0.26,0.222222222,0
0.590918184,0.572095349,0.556778389,0.387277455,0.198439688,0.3454,0.557,0.410388968,0.812,0.62,0.111111111,0
0.089417884,0.753792299,0.835084209,0.966593319,0.198639728,0.324,0.812,0.660032142,0.624,0.76,0.111111111,1
0.733746749,0.752125354,0.409538102,0.084416883,0.130626125,0.2002,0.845,0.321929894,0.776,0.42,1,0
0.99479896,0.155692615,0.617475404,0.818963793,0.610922184,0.4346,0.233,0.459389294,0.372,0.62,0.888888889,0
0.819163833,0.164194032,0.900283475,0.341668334,0.688337668,0.4282,0.46,0.508018746,0.692,0.86,0,1
0.555711142,0.070845141,0.789894947,0.849569914,0.703140628,0.4088,0.635,0.552332573,0.064,0.14,0.222222222,1
0.484696939,0.319886648,0.193763548,0.9919984,0.532506501,0.9162,0.978,0.616269007,0.036,0.36,0,1
0.834966993,0.47357893,0.733533433,0.348669734,0.953190638,0.3398,0.683,0.540599467,0.288,0.82,0.222222222,1
0.935987197,0.997999667,0.501917625,0.129425885,0.880776155,0.0304,0.898,0.443374279,0.772,0.24,0,0
0.98919784,0.431071845,0.746206437,0.144428886,0.957791558,0.1784,0.846,0.466267322,0.536,0.56,0.888888889,0
0.396479296,0.726287715,0.494580624,0.75895179,0.388877776,0.7214,0.582,0.63423954,0.408,0.44,0.444444444,1
0.9909982,0.693448908,0.127897282,0.145029006,0.877975595,0.5908,0.894,0.446543566,0.896,0.66,0.333333333,0
0.155831166,0.204534089,0.569951642,0.26045209,0.762952591,0.9518,0.377,0.566762944,0.496,0.66,0.777777778,1
0.25345069,0.058509752,0.492246123,0.204440888,0.340068014,0.6944,0.379,0.367524922,0.612,0.58,0,0
0.088817764,0.546091015,0.51809238,0.355671134,0.106621324,0.1942,0.781,0.350644534,0.984,0.94,0.888888889,0
0.271654331,0.700450075,0.87910622,0.074414883,0.682736547,0.1206,0.135,0.423436991,0.524,0.18,0.111111111,0
0.767953591,0.99849975,0.895114224,0.856971394,0.136427285,0.5208,0.306,0.71377516,0.784,0.84,0.777777778,1
0.852970594,0.358726454,0.453560113,0.860372074,0.293858772,0.6652,0.609,0.536576046,0.412,0.48,0.666666667,1
0.778755751,0.896482747,0.455727864,0.413082617,0.5005001,0.1656,0.42,0.404218973,0.036,0.66,1,0
0.630926185,0.382063677,0.515257629,0.612122424,0.679935987,0.6016,0.941,0.579496286,0.836,0.28,0.111111111,1
0.513902781,0.689448241,0.51975988,0.642128426,0.926385277,0.865,0.959,0.766765192,0.944,0.1,1,1
0.708741748,0.598433072,0.950641988,0.74934987,0.593318664,0.7276,0.503,0.776632689,0.436,0.78,1,1
0.390678136,0.053008835,0.649491412,0.520704141,0.671534307,0.6642,0.539,0.51775138,0.504,0.26,0.555555556,1
0.841368274,0.078346391,0.277472069,0.5105021,0.310062012,0.7894,0.725,0.418289709,0.424,0.4,0.444444444,0
0.677135427,0.020836806,0.531599133,0.631526305,0.687337467,0.104,0.457,0.293878331,0.996,0.04,0.666666667,0
0.697739548,0.370895149,0.627313657,0.703140628,0.437887578,0.2038,0.19,0.384618843,0.904,0.66,0.111111111,0
0.535907181,0.74595766,0.63998666,0.346669334,0.857171434,0.038,0.747,0.458478967,0.04,0.68,1,0
0.885177035,0.172862144,0.585459396,0.330466093,0.392478496,0.145,0.738,0.304307758,0.78,0.9,0.888888889,0
0.25185037,0.605934322,0.177588794,0.269853971,0.468293659,0.9132,0.245,0.45635487,0.6,0.9,0.222222222,0
0.381076215,0.28888148,0.033516758,0.548909782,0.432686537,0.2222,0.833,0.219815912,0.024,0.7,0,0
0.777555511,0.797132855,0.337835584,0.360272054,0.811362272,0.662,0.614,0.559592713,0.444,0.32,0.777777778,1
0.49269854,0.798466411,0.427547107,0.540508102,0.953790758,0.6916,0.236,0.603973971,0.148,0.38,0.666666667,1
0.889177836,0.775462577,0.061697515,0.406081216,0.327265453,0.6454,0.652,0.414153901,0.872,0.38,0.666666667,0
0.346269254,0.52492082,0.815240954,0.836967393,0.475095019,0.554,0.234,0.628856247,0.012,0.12,0.333333333,1
0.369273855,0.284547425,0.344005336,0.073214643,0.706141228,0.4862,0.265,0.299295339,0.872,0.94,1,0
0.888777756,0.809634939,0.913956978,0.572314463,0.895579116,0.42,0.848,0.746176064,0.94,0.82,0.222222222,1
0.464292859,0.1861977,0.154243789,0.575715143,0.49389878,0.9168,0.929,0.496105823,0.072,0.14,0.888888889,0
0.516103221,0.289881647,0.056861764,0.383876775,0.108821764,0.0096,0.257,0.02726486,0.72,0.94,0.222222222,0
0.332666533,0.184030672,0.482407871,0.421084217,0.368673735,0.0534,0.928,0.274907562,0.548,0.84,0.666666667,0
0.276455291,0.674279047,0.189094547,0.800360072,0.550510102,0.4926,0.239,0.430225109,0.956,0.92,0.666666667,0
0.655931186,0.686281047,0.937635484,0.280656131,0.417683537,0.3306,0.117,0.514053878,0.8,0.28,1,1
0.119623925,0.652608768,0.010171753,0.871574315,0.186637327,0.4082,0.058,0.287865676,0.696,0.34,0.666666667,0
0.879175835,0.415735956,0.412706353,0.896579316,0.037007401,0.9978,0.242,0.582474516,0.924,0.46,0,1
0.779155831,0.100183364,0.926963482,0.650730146,0.687537508,0.7752,0.385,0.664628733,0.16,0.22,1,1
0.190638128,0.911318553,0.384525596,0.772954591,0.9929986,0.8774,0.928,0.796300251,0.376,0.46,0.111111111,1
0.693938788,0.507751292,0.093046523,0.613122625,0.919383877,0.3686,0.242,0.332595331,0.844,0,0.111111111,0
0.602520504,0.407067845,0.302818076,0.525305061,0.683336667,0.2396,0.365,0.311927533,0.1,0.88,0.222222222,0
0.184436887,0.588931489,0.498082375,0.966793359,0.841768354,0.768,0.734,0.726351162,0.936,0.16,0.333333333,1
0.273054611,0.192865478,0.185092546,0.282656531,0.25585117,0.8076,0.302,0.324424864,0.744,0.5,0,0
0.408881776,0.132522087,0.466566617,0.154230846,0.622524505,0.5498,0.684,0.382640848,0.44,0.92,0.444444444,0
0.699139828,0.405567595,0.836584959,0.287457491,0.060612122,0.896,0.432,0.61027883,0.34,0.82,0,1
0.638727746,0.227204534,0.872936468,0.614722945,0.707341468,0.9674,0.196,0.711830881,0.148,0.78,0.666666667,1
0.532106421,0.244374062,0.049191262,0.185237047,0.969993999,0.471,0.734,0.287933108,0.092,0.6,0.666666667,0
0.768353671,0.892648775,0.16074704,0.908981796,0.860972194,0.2226,0.027,0.403173783,0.424,0.44,0.111111111,0
0.75795159,0.53092182,0.275304319,0.411082216,0.534506901,0.5172,0.292,0.377122692,0.844,0.44,0.333333333,0
0.617723545,0.483580597,0.594964149,0.850170034,0.788957792,0.9896,0.356,0.744332932,0.532,0.08,0.888888889,1
0.786957391,0.689614936,0.36101384,0.24924985,0.943988798,0.293,0.458,0.399903348,0.452,0.06,0,0
0.334066813,0.95165861,0.844255461,0.313262653,0.216043209,0.6176,0.68,0.679137774,0.32,0.84,1,1
0.881176235,0.112185364,0.716858429,0.059211842,0.793358672,0.694,0.459,0.489385136,0.156,0.4,0.555555556,0
0.614922985,0.83363894,0.100383525,0.25785157,0.269853971,0.214,0.594,0.255554681,0.992,0.06,1,0
0.822364473,0.58409735,0.624645656,0.4904981,0.877175435,0.5884,0.596,0.615662123,0.024,0.66,0,1
0.546109222,0.146191032,0.112889778,0.946389278,0.098419684,0.3146,0.373,0.226592792,0.312,0.68,0.555555556,0
0.218243649,0.297216203,0.254960814,0.389077816,0.178235647,0.8542,0.934,0.465031075,0.768,0.22,0,0
0.542308462,0.482413736,0.177755544,0.639927986,0.720744149,0.7148,0.956,0.535182459,0.52,0.42,0.222222222,1
0.371074215,0.69128188,0.172919793,0.427885577,0.174834967,0.8262,0.582,0.474246732,0.312,0.58,0.333333333,0
0.697339468,0.242707118,0.616474904,0.046809362,0.158031606,0.1996,0.072,0.198293979,0.992,0.6,1,0
0.475695139,0.534922487,0.563781891,0.50370074,0.555511102,0.0346,0.491,0.352768631,0.62,0.52,0.444444444,0
0.836167233,0.684780797,0.175921294,0.066013203,0.835167033,0.8506,0.184,0.450645658,0.296,0.36,0.666666667,0
0.677935587,0.448741457,0.990495248,0.883776755,0.268453691,0.3868,0.483,0.628788815,0.848,0.06,0.111111111,1
0.684536907,0.863143857,0.421877605,0.75315063,0.841368274,0.1798,0.188,0.460400769,0.152,0.02,0.555555556,0
0.217043409,0.869644941,0.096881774,0.378675735,0.808161632,0.0918,0.704,0.313669518,0.464,0.46,0.333333333,0
0.984196839,0.470745124,0.12039353,0.640328066,0.579315863,0.5166,0.08,0.332393037,0.84,0.2,0.555555556,0
0.841568314,0.973162194,0.583958646,0.112022404,0.646729346,0.1502,0.953,0.483338765,0.984,0.94,0.666666667,0
0.788957792,0.07567928,0.979322995,0.702740548,0.040408082,0.5666,0.195,0.521684892,0.384,0.64,0.666666667,1
0.330066013,0.003333889,0.572119393,0.822964593,0.367273455,0.7274,0.661,0.533406759,0.14,0.58,0.444444444,1
0.535507101,0.380730122,0.949307987,0.821964393,0.263452691,0.535,0.917,0.688915362,0.568,0.4,0.666666667,1
0.137027405,0.601266878,0.444222111,0.284256851,0.150030006,0.9036,0.248,0.509030221,0.944,0.32,0.222222222,1
0.538307662,0.629271545,0.435884609,0.263852771,0.389677936,0.1556,0.934,0.36027602,0.664,0.18,1,0
0.145629126,0.47657943,0.500083375,0.521504301,0.355071014,0.494,0.389,0.443407995,0.604,0.06,0.444444444,0
0.552910582,0.124854142,0.697682174,0.967993599,0.728945789,0.1632,0.961,0.50887288,0.308,0.64,0.444444444,1
0.648729746,0.170528421,0.367683842,0.920784157,0.598119624,0.876,0.971,0.625698198,0.608,0.78,0.111111111,1
0.390078016,0.852308718,0.864098716,0.359671934,0.913382677,0.9322,0.188,0.802683779,0.884,0.86,0.333333333,1
0.4984997,0.867977996,0.029181257,0.779955991,0.145429086,0.4,0.831,0.401870104,0.376,0.72,0.111111111,0
0.875575115,0.673945658,0.43988661,0.921584317,0.059811962,0.3058,0.193,0.411816271,0.244,0.9,0.888888889,0
0.108421684,0.66427738,0.511088878,0.26105221,0.534706941,0.2794,0.226,0.370694209,0.48,0.98,0.888888889,0
0.791758352,0.597766294,0.607136902,0.830366073,0.0010002,0.8598,0.084,0.605322604,0.376,0.96,0,1
0.170634127,0.203033839,0.275971319,0.267853571,0.787957592,0.6824,0.157,0.355892964,0.468,0.6,0.111111111,0
0.036607321,0.428404734,0.427547107,0.343268654,0.50610122,0.8806,0.632,0.55380483,0.096,0.22,0.777777778,1
0.185437087,0.695949325,0.484575621,0.198839768,0.48809762,0.1176,0.449,0.322952607,0.336,0.1,0.222222222,0
0.764952991,0.537422904,0.687010172,0.50710142,0.362472494,0.476,0.791,0.556221131,0.828,1,0.222222222,1
0.405081016,0.018503084,0.773720193,0.843568714,0.375075015,0.6762,0.332,0.554524101,0.4,0.3,1,1
0.872574515,0.953658943,0.738035685,0.528105621,0.431286257,0.897,0.969,0.830825251,0.968,0.04,0.555555556,1
0.524704941,0.844974162,0.341504085,0.123424685,0.016003201,0.382,0.05,0.283426426,0.708,0.4,0.444444444,0
0.022004401,0.260543424,0.99983325,0.25185037,0.083616723,0.313,0.063,0.394508817,0.368,0.74,0.333333333,0
0.716743349,0.616602767,0.848924462,0.562912583,0.50510102,0.913,0.701,0.789455939,0.252,0.9,0.666666667,1
0.110022004,0.923320553,0.259963315,0.583316663,0.150230046,0.0476,0.888,0.345823172,0.684,0.48,0,0
0.789357872,0.096016003,0.195097549,0.577115423,0.778955791,0.4796,0.796,0.361545983,0.304,0.3,0,0
0.168033607,0.503083847,0.313990328,0.077015403,0.274454891,0.4586,0.49,0.301498106,0.928,0.78,0,0
0.345269054,0.456242707,0.452392863,0.75375075,0.097819564,0.146,0.27,0.30275683,0.116,0.5,0.777777778,0
0.76115223,0.410235039,0.851092213,0.909581916,0.235247049,0.395,0.013,0.524584453,0.028,0.08,0.888888889,1
0.954190838,0.835805968,0.778555945,0.51070214,0.357071414,0.7226,0.509,0.698872768,0.22,0.88,0.222222222,1
0.371274255,0.380730122,0.851425713,0.718943789,0.035407081,0.3668,0.476,0.506670113,0.608,0.66,0,1
0.829365873,0.06367728,0.271969318,0.914182837,0.141628326,0.3096,0.344,0.257993459,0.836,0.04,0.888888889,0
0.190638128,0.065844307,0.593630148,0.642728546,0.323864773,0.7818,0.578,0.527056946,0.172,0,0.222222222,1
0.807161432,0.042673779,0.283141571,0.674534907,0.310462092,0.9888,0.729,0.508355904,0.584,0.08,0.888888889,1
0.657331466,0.409234872,0.108887777,0.721544309,0.800560112,0.7794,0.701,0.513019926,0.144,0.82,0.333333333,1
0.192638528,0.718453076,0.684342171,0.26065213,0.843368674,0.8464,0.263,0.669978309,0.564,0.48,0,1
0.302460492,0.203700617,0.142904786,0.582716543,0.193438688,0.9396,0.585,0.432270536,0.02,0.34,0.444444444,0
0.131626325,0.646607768,0.667833917,0.842368474,0.124024805,0.8018,0.149,0.639251958,0.556,0.24,0.666666667,1
0.382876575,0.687281214,0.648157412,0.296259252,0.634326865,0.9804,0.122,0.663325054,0.52,0.5,0.555555556,1
0.203440688,0.255209202,0.810405203,0.897379476,0.804760952,0.7472,0.786,0.747075153,0.044,0.08,0.333333333,1
0.643928786,0.6006001,0.139403035,0.620524105,0.963992799,0.6616,0.694,0.522842468,0.688,0.62,1,1
0.99459892,0.684947491,0.783725196,0.423284657,0.00680136,0.6934,0.768,0.635273491,0.572,0.38,0.777777778,1
0.01180236,0.466744457,0.9996665,0.623324665,0.413682737,0.9,0.152,0.743771002,0.624,0.86,1,1
0.540908182,0.336722787,0.851258963,0.401880376,0.734146829,0.683,0.915,0.678733184,0.528,0.76,1,1
0.573514703,0.619269878,0.752042688,0.838167634,0.828765753,0.7612,0.133,0.725092438,0.72,0.02,0,1
0.914182837,0.977996333,0.662331166,0.482496499,0.062212442,0.216,0.87,0.520347498,0.524,0.16,0.333333333,1
0.50590118,0.426904484,0.421877605,0.901380276,0.680736147,0.9126,0.352,0.644601535,0.924,0.48,0.666666667,1
0.543708742,0.391731955,0.730698683,0.50990198,0.289057812,0.4472,0.105,0.446891963,0.944,0.66,0.555555556,0
0.471494299,0.464410735,0.724362181,0.660532106,0.074614923,0.161,0.287,0.384708752,0.728,0.72,0,0
0.268853771,0.076179363,0.631649158,0.9979996,0.48929786,0.7998,0.181,0.58187887,0.912,0.82,0.444444444,1
0.055811162,0.553258876,0.796564949,0.147029406,0.158231646,0.3564,0.491,0.438665303,0.924,0.04,0.555555556,0
0.408481696,0.328721454,0.448891112,0.736947389,0.737147429,0.1842,0.95,0.43409119,0.26,0.02,1,0
0.052410482,0.121520253,0.12122728,0.138827766,0.74134827,0.2562,0.328,0.135796087,0.992,0.6,0.888888889,0
0.550310062,0.466411069,0.55911289,0.838967794,0.842168434,0.035,0.612,0.439789164,0.268,0.72,0.444444444,0
0.307061412,0.003333889,0.264965816,0.596519304,0.377675535,0.0906,0.892,0.204160532,0.02,0.78,0.444444444,0
0.533506701,0.401900317,0.384525596,0.938387678,0.013402681,0.5926,0.63,0.481563065,0.964,0.16,0.777777778,0
0.134026805,0.105684281,0.017175254,0.866173235,0.25985197,0.8662,0.362,0.375504332,0.224,0.96,0.555555556,0
0.932586517,0.02433739,0.382858096,0.074814963,0.467893579,0.4486,0.991,0.302172423,0.584,0.22,1,0
0.894578916,0.82463744,0.809071202,0.137427485,0.694138828,0.626,0.187,0.61309972,0.972,0.26,0.777777778,1
0.189837968,0.916319387,0.542771386,0.601320264,0.382076415,0.8098,0.523,0.684757078,0.048,0.16,0.555555556,1
0.343268654,0.207701284,0.009671502,0.518503701,0.536107221,0.3568,0.797,0.243192214,0.268,0.04,0.888888889,0
0.613322665,0.539423237,0.469901617,0.168633727,0.524304861,0.6544,0.001,0.415963317,0.608,0.8,0.777777778,0
0.095419084,0.278046341,0.291479073,0.129425885,0.165033007,0.3504,0.702,0.232279527,0.764,0,0.777777778,0
0.354470894,0.493582264,0.477572119,0.564112823,0.623124625,0.6428,0.266,0.51290754,0.808,0.46,0,1
0.25105021,0.436739457,0.404702351,0.049009802,0.439287858,0.2176,0.17,0.21523056,0.884,0.1,0.333333333,0
0.915583117,0.269044841,0.932299483,0.873974795,0.808161632,0.9778,0.274,0.807595051,0.168,0.04,0.111111111,1
0.852570514,0.700450075,0.04102051,0.807161432,0.690738148,0.0762,0.967,0.343946324,0.372,0.94,0.666666667,0
0.579715943,0.126521087,0.683841921,0.785557111,0.111422284,0.5052,0.892,0.511963497,0.716,0.82,1,1
0.520304061,0.053008835,0.851258963,0.016003201,0.48889778,0.2862,0.214,0.316186965,0.716,0.4,0.555555556,0
0.930786157,0.767794632,0.95947974,0.047609522,0.702540508,0.6008,0.117,0.62173097,0.308,0.46,0.666666667,1
0.932386477,0.666111019,0.177588794,0.549909982,0.087017403,0.4284,0.364,0.322806505,0.304,0.86,0.444444444,0
0.969393879,0.498583097,0.531432383,0.99459892,0.792558512,0.3066,0.592,0.54694928,0.32,0.8,0.222222222,1
0.125225045,0.467911319,0.043521761,0.342468494,0.222044409,0.25,0.867,0.214129177,0.892,0.7,0.333333333,0
0.160432086,0.497416236,0.499249625,0.344468894,0.50310062,0.1824,0.966,0.393924409,0.908,0.54,1,0
0.676735347,0.437072845,0.125396031,0.134226845,0.940788158,0.7828,0.751,0.447746097,0.016,0.6,0,0
0.541308262,0.392898816,0.83808571,0.674534907,0.571514303,0.2222,0.599,0.522460356,0.324,0.4,0.444444444,1
0.018203641,0.499749958,0.113723528,0.646729346,0.424084817,0.7736,0.142,0.413266052,0.392,0.52,0.555555556,0
0.061812362,0.528588098,0.513423378,0.101420284,0.00680136,0.485,0.074,0.310050686,0.984,0.54,0.666666667,0
0.887977596,0.691948658,0.52126063,0.467493499,0.133426685,0.0722,0.596,0.341147911,0.944,0.86,0.777777778,0
0.868773755,0.711285214,0.971985993,0.667133427,0.578715743,0.1654,0.539,0.605648524,0.628,0.22,0.444444444,1
0.357071414,0.377729622,0.655160914,0.49369874,0.49389878,0.893,0.846,0.67247328,0.044,0.24,0,1
0.890978196,0.413568928,0.287810572,0.674534907,0.363872775,0.6028,0.323,0.415176615,0.192,0.22,0.444444444,0
0.593518704,0.373728955,0.24078706,0.816363273,0.923384677,0.1844,0.04,0.305173131,0.436,0.58,0,0
0.805961192,0.536589432,0.128064032,0.685937187,0.332466493,0.7038,0.424,0.430022814,0.96,0.7,0.777777778,0
0.427285457,0.453408901,0.756711689,0.616323265,0.537307461,0.8232,0.969,0.737837018,0.096,0.24,0.111111111,1
0.113222645,0.889814969,0.691012173,0.853770754,0.568913783,0.3306,0.796,0.662010137,0.792,0.68,0.111111111,1
0.433686737,0.696449408,0.609971652,0.900780156,0.527505501,0.5566,0.034,0.589419975,0.192,0.62,0.555555556,1
0.457091418,0.898816469,0.04068701,0.388877776,0.477695539,0.2934,0.875,0.352408995,0.508,0.32,0.888888889,0
0.550910182,0.709284881,0.763048191,0.173234647,0.337067413,0.08,0.472,0.388114049,0.768,0.22,0.444444444,0
0.105421084,0.97116186,0.64198766,0.817963593,0.908981796,0.3996,0.365,0.668944358,0.692,0.88,0.555555556,1
0.99139828,0.635772629,0.964148741,0.213842769,0.450890178,0.7514,0.347,0.672967779,0.776,0.56,0.222222222,1
0.24404881,0.96366061,0.587293647,0.929185837,0.528505701,0.4586,0.595,0.670731296,0.812,0.7,0.888888889,1
0.198439688,0.158193032,0.303985326,0.022804561,0.656531306,0.4052,0.531,0.248766563,0.304,0.92,0.333333333,0
0.526705341,0.052508751,0.381524095,0.921384277,0.067613523,0.366,0.657,0.339743085,0.364,0.2,0.555555556,0
0.537107421,0.579263211,0.175754544,0.589317864,0.781356271,0.459,0.574,0.42320098,0.816,0.36,0.333333333,0
0.439687938,0.983663944,0.723028181,0.774954991,0.512702541,0.3182,0.144,0.594724598,0.04,0.44,0.555555556,1
0.771754351,0.417736289,0.707853927,0.398479696,0.657331466,0.6122,0.257,0.53976781,0.516,0.24,0,1
0.516503301,0.212035339,0.2006003,0.9919984,0.772154431,0.0636,0.841,0.32082851,0.92,0.84,0,0
0.609521904,0.521586931,0.15841254,0.227645529,0.874174835,0.8074,0.663,0.482630733,0.884,0.08,0,0
0.723744749,0.64894149,0.076871769,0.264452891,0.392278456,0.1732,0.448,0.19497859,0.804,0.24,1,0
0.024804961,0.315219203,0.912289478,0.051410282,0.811562312,0.6334,0.183,0.545589409,0.02,0.2,0.111111111,1
0.570514103,0.714952492,0.232949808,0.940588118,0.25885177,0.4498,0.008,0.403701997,0.888,0.96,0.666666667,0
0.884176835,0.975329222,0.344172086,0.456091218,0.660532106,0.7734,0.312,0.600591151,0.912,0.62,0.222222222,1
